code,name,network_id,network_region,description,npi_id,lat,lng,created_at,updated_at
VP,Vales Point B,NEM,NSW1,"<p>In 1978, two Toshiba 660 MW units were added to the Vales Point Power Station, becoming &quot;B&quot; Station. The combined capacity of 2195 MW made Vales Point the largest power station in Australia at the time. The Toshiba 660 MW turbo-alternator became the standard in New South Wales, with similar units later being installed at Eraring, Bayswater and Mount Piper.<br/></p>",NA,-33.164639,151.544116,2023-10-18 04:35:26+00:00,2025-09-07 01:56:06+00:00
VPGS,Valley Power Peaking,NEM,VIC1,"<p>The Valley Power Peaking Facility is an open cycle, gas turbine power station at Traralgon in the Latrobe Valley in Victoria, Australia. It is owned and operated by Snowy Hydro.</p>",NA,-38.252601,146.588906,2023-10-18 04:35:27+00:00,2025-09-07 01:56:07+00:00
TITREE,Veolia Ti Tree,NEM,QLD1,"<p>The facility utilises the 36 million cubic metre void left over from a previous open cut coal operation on the outskirts of Ipswich. As the site is filled, completed areas are rehabilitated to complement the surrounding natural environment. Ti Tree is located adjacent to main roads and rail transport, further enhancing its appeal for economically sustainable waste management in Australia and the world.</p>",NA,-27.695551,152.650313,2023-10-18 04:35:25+00:00,2025-01-07 04:19:57+00:00
VICMILL,Victoria Mill,NEM,QLD1,<p></p>,NA,-18.650208,146.200866,2023-10-18 04:35:26+00:00,2024-11-08 00:08:52+00:00
VBB,Victorian Big Battery,NEM,VIC1,"<p>The Victorian Big Battery is a 300 MW grid-scale battery storage project in Geelong, Australia which will store enough energy in reserve to power over one million Victorian homes for 1/2 an hour.</p>",NA,-38.03828,144.291003,2023-10-18 04:35:26+00:00,2025-09-15 00:30:49+00:00
WAGGNSF,Wagga North,NEM,NSW1,<p>The Wagga Wagga Solar Farm site is located six kilometres from the town centre adjacent to the Bomen industrial zone. The project has been in development since 2017 and is currently in the early stages of construction.</p>,NA,-35.069081,147.438227,2023-10-18 04:35:27+00:00,2025-08-05 05:56:01+00:00
WLWLSF,Walla Walla,NEM,NSW1,"<p>FRV Services Australia (FRV) is constructing a 300 megawatt (MWac) solar farm near Walla Walla in NSW. The solar farm will utilise the region’s abundant sunlight to generate clean, renewable energy for business and households in NSW.<br/><br/>The Independent Planning Commission (IPC) provided planning consent for the Project on 27th November 2020 after extensive community consultation and detailed assessment of the Project proposal. The solar farm is due to commence construction in January 2023.</p>",NA,-35.746481,146.961838,2024-10-03 02:44:50+00:00,2025-07-08 02:30:59+00:00
WW,Wallerawang,NEM,NSW1,"<p>Wallerawang Power Station was a thermal coal power station, located near Wallerawang, in the Central Tablelands region of New South Wales, Australia. The power station was equipped with two turbo-alternators of 500 megawatts (670,000 hp) each, supplied by CA Parsons and Company of Newcastle-upon-Tyne, England. Production commenced in May 1957.In July 2013, EnergyAustralia acquired Wallerawang Power Station, along with Mount Piper Power Station, from Delta Electricity for $160 million. Due to dwindling demand, the first of the two generating units had been mothballed in January 2013, and the second in April 2014. In November 2014, EnergyAustralia announced that it would permanently close Wallerawang due to ongoing reduced energy demand, lack of access to competitively priced coal and the power station’s high operating costs.  EnergyAustralia began the process of removing useful equipment from the station in 2015 and began demolition of the site when this process has been completed.</p>",NA,-33.403889,150.084444,2023-10-18 04:35:31+00:00,2025-09-07 01:56:18+00:00
WALGRV,Wallgrove,NEM,NSW1,<p>A 50MW/75MWh lithium ion battery will be installed at Transgrid’s Wallgrove substation in Western Sydney.</p>,NA,-33.817476,150.827276,2023-10-18 04:35:27+00:00,2025-08-26 02:46:14+00:00
PRDSO_WALPOLE,Walpole,NEM,WEM,"<p>Western Power is partnering with WA engineering firm Power Research and Development (PRD) to develop a mini-pumped hydro facility in Walpole and connect it to the SWIS network.<br/><br/>Two dams are being built on a farming property near Walpole, one high and one low, to transfer and store the water. Solar panels and batteries will power the pumping action and shift the water, making it self-sufficient.</p>",NA,-34.988023,116.722925,2025-03-06 22:10:56+00:00,2025-03-06 22:32:58+00:00
0WAMBOWF,Wambo,NEM,QLD1,"<p>Wambo Wind Farm is a renewable energy generation project located near Jandowae, at a site chosen for its excellent wind resources and attractive grid connectivity.</p><p>The project is a 50:50 joint venture between Cubico Sustainable Investments, a major investor in the renewable energy sector globally and Stanwell, a Queensland Government-owned electricity generator.</p>",NA,-26.603045,151.246876,2024-12-02 03:15:02+00:00,2025-03-05 01:11:28+00:00
WANDSF,Wandoan,NEM,QLD1,"<p>Wandoan South Solar 1 consists of approximately 250,000 solar photovoltaic panels across 500 ha of the Wandoan South Project site and will have a maximum output of 125 MW. The project is connected to Powerlink’s Wandoan South Substation, located to the south of the Project site.</p>",NA,-26.263564,149.772243,2023-10-18 04:35:27+00:00,2025-07-08 04:38:26+00:00
WANDBG,Wandoan South,NEM,QLD1,"<p>The Wandoan South Battery Energy Storage System (BESS) Project is located near Wandoan, 400km north-west of Brisbane in the Darling Downs region. The BESS will have a discharge capacity of up to 100MW and store 150MWh of energy, which could power up to 57,000 average homes annually. It represents the first milestone of the Wandoan South Project to be developed across several stages.</p>",NA,-26.263986,149.772871,2023-10-18 04:35:27+00:00,2025-08-26 01:50:59+00:00
WNSF,Wangaratta,NEM,VIC1,NA,NA,-36.326757,146.359901,2025-08-03 23:17:41+00:00,2025-08-03 23:22:51+00:00
WTAHB,Waratah Super Battery,NEM,NSW1,"<p>To ensure NSW continues to have reliable energy supply as our coal-fired power stations close, the NSW Government is delivering the Waratah Super Battery project.</p><p>The Waratah Super Battery project is a System Integrity Protection Scheme (SIPS) designed to act as a &#x27;shock absorber&#x27; in the event of any sudden power surges, including from bush fires or lightning strikes. The SIPS also provides a virtual transmission solution that increases the capacity of the existing transmission system, allowing electricity consumers in the Hunter, Sydney and Illawarra regions to access more energy from existing generators.</p>",NA,-33.209781,151.544911,2024-10-01 04:40:38+00:00,2025-08-26 00:35:49+00:00
WG,Warragamba,NEM,NSW1,"<p>Warragamba Power Station is a hydroelectric power station at Warragamba Dam, New South Wales, Australia. Warragamba has one turbine with a generating capacity of 50 MW of electricity.<br/>The power station was completed in 1959 and is now disconnected from the electricity grid.</p>",NA,-33.883064,150.595436,2023-10-18 04:35:29+00:00,2025-08-04 06:39:18+00:00
WARWSF,Warwick,NEM,QLD1,"<p>The Warwick Solar Farm is a 64 MWac renewable energy facility in the Southern Downs Region of Queensland, which is approximately 160km west of Brisbane.</p><p>The project was developed by Terrain Solar and acquired by the University of Queensland in 2018 at a ready-to-build status, enabling them to become the first major university in the world to offset 100 per cent of their electricity use with renewable power produced from their own assets.</p><p>The University of Queensland will also use the project as a research and teaching facility. Construction commenced in February 2019 and was formally opened in July 2020.</p>",NA,-28.18321,152.066792,2023-10-18 04:35:27+00:00,2025-07-08 05:48:26+00:00
WATERLWF,Waterloo,NEM,SA1,"<p>Waterloo wind farm is east of Manoora, South Australia. It is the largest wind farm operated by EnergyAustralia.</p>",NA,-33.991095,138.915723,2023-10-18 04:35:27+00:00,2025-07-08 04:32:26+00:00
WPWF,Wattle Point,NEM,SA1,"<p>Wattle Point Wind Farm is a wind farm near Edithburgh on the Yorke Peninsula in South Australia, which has been operating since April 2005. When it was officially opened in June of that year it was Australia&#x27;s largest wind farm at 91 megawatts (122,000 hp). The installation consists of 55 wind turbines covering 17.5 square kilometres (6.8 sq mi)and was built at a cost of 180 million Australian dollars. It is connected to ETSA Utilities electricity transmission system via a 132 kilovolt line.The location was chosen after identification as having one of mainland Australia&#x27;s highest average wind speeds. The wind farm was officially opened by South Australian Premier Mike Rann and Southern Hydro Chairman, Dr Keith Turner. The opening was opposed by some of the local Indigenous Australians, the Adjahdura (or Narungga). A descendant of the traditional landowners argued that construction desecrated an ancient burial ground, disturbing skeletons in the construction of turbine number four. Work was halted in late 2004 after the discovery of human remains, artefacts and tools. The Aboriginal Affairs Department, and the developers, separately commissioned archaeological reports resulting in the development allowed to proceed with five towers being repositioned. Both reports concluded that the bones had come from elsewhere on the peninsula, being later reburied at Wattle Point. The region&#x27;s aboriginal community was divided on construction; Narungga National Aboriginal Corporation supporting development and the Narungga Heritage Committee strongly opposing.Wattle Point Wind Farm was built and owned by Southern Hydro Pty Limited. Southern Hydro was owned by Meridian Energy of New Zealand until October 2005, when it was bought by the Australian Gas Light Company (AGL). The windfarm was acquired by Alinta in October 2006, as part of an asset merger with AGL, and subsequently by the Australia and New Zealand Banking Group&#x27;s Energy Infrastructure Trust, for 225 million dollars on 23 April 2007.<br/><br/>The District Council of Yorke Peninsula approved a second wind farm, Wattle Point Stage 2. However it did not proceed due to insufficient capacity in the electrical transmission lines.The facility is closely connected to the Dalrymple ESCRI battery, a 30-megawatt battery storage facility at Dalrymple substation about 21 kilometres (13 mi) to the north.</p>",NA,-35.11541,137.718672,2023-10-18 04:35:31+00:00,2025-07-08 05:13:16+00:00
WAUBRAWF,Waubra,NEM,VIC1,"<p>The Waubra wind farm is located on both sides of the Sunraysia Highway 35 km north-west of Ballarat in Victoria, Australia. It is the fourth largest wind farm in Australia and was the largest wind farm by number of turbines and total capacity in the southern hemisphere upon its completion in July 2009.Consisting of 128 wind turbines, with associated substations and an operations centre, each wind turbine has a capacity of 1.5 megawatts (MW). The total installed capacity is 192 MW.The green energy generated by the wind farm each year provides electricity for 143,000 households enough to power a city 3-4 times the size of Ballarat.Acciona Energy formed a Community Reference Group (CRG) for the construction phase of the Waubra wind farm, to provide a regular forum for community input to the project and to facilitate communication between members of the Waubra community and the wind farm project team. In 2010 the anti-wind farm lobby group the Waubra Foundation adopted the name of the nearby town.<br/>The construction of the Waubra wind farm received financial assistance as part of the Victorian State Government’s Victorian Renewable Energy Target (VRET).In July 2011 the Australian Broadcasting Corporation 4 Corners program explored health concerns connected with Australian wind farms in its &quot;Against the Wind&quot; report. The Waubra wind farm and the community living around it was featured in the report.<br/>A viewing platform designed by Melbourne-based firm JOH Architects is accessible to tourists and located just off the Sunraysia Highway.</p>",NA,-37.357979,143.5926,2023-10-18 04:35:27+00:00,2025-07-08 04:02:22+00:00
WELLSF1,Wellington,NEM,NSW1,"<p>This project consists of a 200MWdc solar farm at Goolma Road, Wuuluman. Construction on this project commenced in December 2019. </p><p>The solar farm is situated on 316 hectares of grazed agricultural land, which has predominantly been used for sheep and cattle grazing.</p>",NA,-32.5207,148.9675,2023-10-18 04:35:29+00:00,2025-07-08 02:13:27+00:00
WELNSF,Wellington North,NEM,NSW1,"<p>This solar project consists of a 425MWdc solar farm approximately seven kilometres north-east of Wellington, off Goolma Road, and 50 kilometres south-east of Dubbo in the Orana region of NSW. The project has been approved by the NSW Department Planning, Industry and Environment with construction, which will create 400 jobs, currently underway.<br/><br/>The solar farm is adjacent to our 200MWdc Wellington solar farm which is currently in construction. Once operational, both sites will create a solar hub with a combined installed capacity of 625MWdc.</p>",NA,-32.514353,148.957634,2024-09-24 03:50:11+00:00,2024-10-31 22:57:56+00:00
